text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"@GioiGai Leaving beautiful Nha Trang and heading home for some rest. 🫴🫴Heading straight to the breathtaking mountains and forests of the Central Highlands. 🫴 Missing the unique bitter taste of _Cà Đắng_, only found in the Central Highlands. 🫴🫴Oh, so delicious... 🫴🫴Sunny during the… https://t.co/4ytVw8ALwU",2023-12-27 13:13:35.406279,1739933585979941088,2023-12-27 08:57:47+00:00,0,0,0,0,,,luisqro,,930,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Complete tyre blow out on freeway to southern highlands the other day. I will be heading to Sydney to buy 4 more tomorrow before trip home Friday. https://t.co/MdMBCJFLfs,2023-12-27 13:13:35.406286,1739926019791114470,2023-12-27 08:27:44+00:00,0,0,6,0,,,ArnoldRimmer1,Port Macquarie NSW,431,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@GioiGai Heading back home to rest after leaving beautiful Nha Trang.
Heading toward the mountains and forests of the Central Highlands.
Looking forward to savoring the unique bitter coffee, only found in the Central Highlands.
Delicious!
Enjoying the sunny days and chilly nights.
Longing… https://t.co/ZkgA6ddgwc",2023-12-27 13:13:35.406294,1739907601859752001,2023-12-27 07:14:32+00:00,0,0,0,0,,,StarTrackHQ,,536,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
and each member of that group has a reason for being there like im in the highlands rn and theres gaius (his home) alisa (her grandpa) emma (dont know exactly what her deal is yet but its something to do with the ancient stones n shit) jusis probably has a reason idk yet,2023-12-27 13:13:35.406302,1739861322924163300,2023-12-27 04:10:39+00:00,0,0,0,0,,,justinstfenty,Justinator HQ,4521,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@johnkane1234567 @smarshasm I went to Uni in Sheffield and moved back there from the midlands, but now for us it feels less ‘home’ psychologically.
You may be right on young leaving the highlands, though just this morning the two separate people I walked the dog with have both moved back and stayed.",2023-12-27 13:13:35.406310,1739752822520910172,2023-12-26 20:59:30+00:00,1,0,1,0,"Scotland, United Kingdom",0af014accd6f6e99,HI_Voices,Kilchoan,21625,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"“I served in-country from late November '67 thru Sept '68 with the 1st Cav. in I corps. My older Brother also served with the Cav the year before me in the central highlands. Pic is me last day at Phu Bai on the way home.” - Jimmy Fox, Vietnam Veteran #Vietnamwar #Veterans… https://t.co/zCZ5W0f2X3 https://t.co/jQj1yiMR43",2023-12-27 13:13:35.406319,1739669892847006068,2023-12-26 15:29:58+00:00,34,6,1153,161,,,SoldiersWhisper,USA,85638,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Reintroduced with a NEW ROOF and $10,000 LESS! Explore Scottish Highlands, a serene 55+ community near Lake Harris. Enjoy numerous amenities like swimming pools, hot tubs, rec halls, and courts for tennis, pickleball, and bocce. This well-kept 2-bedroom home on a large lot offers… https://t.co/xaWvw6OaAR https://t.co/JESaiB6vFC",2023-12-27 13:13:35.406326,1739651295324373464,2023-12-26 14:16:04+00:00,0,0,0,0,,,JudsonVan,"Clermont, FL",83,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"The beautiful Castle Leod, home to the Seat of Clan Mackenzie and their Chief, the Earl of Cromartie 🛡️🏰
📍 Easter Ross, Highlands
📷 https://t.co/exgj9YxXM4 

Places of interest in the Highlands of Scotland https://t.co/7P9d7Wl63p https://t.co/pJGlfM5Xod",2023-12-27 13:13:35.406333,1739632211178193151,2023-12-26 13:00:14+00:00,0,0,0,0,,,lovescotland7,,145,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Do YOU want a NEW home in '24? Call 518-688-2211
🎁 Adam's Point, Ballston
🎁 Brooke Court, C.Park
🎁 Edgewood Estates, C.Park
🎁 Forest Hills Estates, N.Greenbush
🎁 Grande Highlands, SS
🎁 Hunter Court, Milton
🎁 Iron Spring Estates, BSpa
🎁 Meadowdale Estates Townhomes, Latham https://t.co/x8uup3tEzJ",2023-12-27 13:13:35.406340,1739631652752494914,2023-12-26 12:58:01+00:00,0,0,0,0,,,SterlingRE518,"Ballston Spa, NY",18,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Blair Castle in Perthshire, Scotland. Dating back to the 1260s, this estate was once the home of the Clan Murray, and is fittingly nestled in the Scottish Highlands.
https://t.co/5jK4n50RuK",2023-12-27 13:13:35.406355,1739589883407032443,2023-12-26 10:12:02+00:00,0,0,6,0,,,KasteelVrouwtje,Nederland,2763,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@gordon770 Gordon that famous Jewish surname from the highlands of Scotland 😂😂😂

Stupid Dickhead - do you have a palestian home you have your eyes on?",2023-12-27 13:13:35.406487,1739467889537585208,2023-12-26 02:07:17+00:00,0,0,0,0,,,DP_Blade,"Dublin City, Ireland",356,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Spacious Luxury Home in The Highlands! Who would you want to celebrate with here next year?
Listed by Jackie Johnson.
Represented by our fabulous team of real estate professionals at Berkshire Hathaway HomeServices Showcase Properties!
#luxuryhomeforsale #luxuryliving... https://t.co/UDoChm01y6",2023-12-27 13:13:35.406503,1739375846362612171,2023-12-25 20:01:32+00:00,0,0,0,1,,,ShowcaseDothan,Dothan & Alabama,1023,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
@POTUS Now would be a good time to arrest Bobby Fried in his home in Carmel for abusing deep state resources targeting domestic violence survivors for his sick twisted sexual exploits. He lives in highlands and owns third wind. Total psycho thinks he’s Santa clause.,2023-12-27 13:13:35.406510,1739361066482798894,2023-12-25 19:02:48+00:00,0,0,0,0,,,Venus665422961,"CA, TX, Europe & The Universe",835,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"La Grange Highlands mansion listed for $2.3M, making it that community's most expensive home on the market - Chicago Tribune
https://t.co/6hfcUtyQFK
#LaGrangeHighlands #mansionforsale #expensivehome #realestate #ChicagoTribune",2023-12-27 13:13:35.406516,1739335259643056462,2023-12-25 17:20:15+00:00,0,0,0,0,,,comppropertycom,,6,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
